file,line,tokens,original_text,display_text_fr
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,10269,"B6_FILM_CARDS_V0, B6_SIMILARITY_INDEX_V0, B9_LATEST_SCENE_CANDIDATE_V0","""original_text"": ""\""command\"": \""python tools\\\\build_t0167_b9_b6_auto_realignment_runner.py --latest-scene-json outputs\\\\b9_live_scene_candidate_queue_v0\\\\B9_LATEST_SCENE_CANDIDATE_V0.json --b6-index-json outputs\\\\b6_similarity_index_v0\\\\B6_SIMILARITY_INDEX_V0.json --film-cards-json outputs\\\\b6_film_library_v0\\\\B6_FILM_CARDS_V0.json --output-dir outputs\\\\b9_b6_auto_realignment_v0 --top-k 5\"","",","""original_text"": ""\""command\"": \""python tools\\\\build_t0167_b9_b6_auto_realignment_runner.py --latest-scene-json outputs\\\\b9_live_scene_candidate_queue_v0\\\\Dernière scène candidate B9 (B9_LATEST_SCENE_CANDIDATE_V0).json --b6-index-json outputs\\\\b6_similarity_index_v0\\\\Traduction à ajouter : B6_SIMILARITY_INDEX_V0 (B6_SIMILARITY_INDEX_V0).json --film-cards-json outputs\\\\b6_film_library_v0\\\\Traduction à ajouter : B6_FILM_CARDS_V0 (B6_FILM_CARDS_V0).json --output-dir outputs\\\\b9_b6_auto_realignment_v0 --top-k 5\"","","
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,10270,"B6_FILM_CARDS_V0, B6_SIMILARITY_INDEX_V0, B9_LATEST_SCENE_CANDIDATE_V0","""display_text_fr"": ""\""command\"": \""python tools\\\\build_t0167_b9_b6_auto_realignment_runner.py --latest-scene-json outputs\\\\b9_live_scene_candidate_queue_v0\\\\Dernière scène candidate B9 (B9_LATEST_SCENE_CANDIDATE_V0).json --b6-index-json outputs\\\\b6_similarity_index_v0\\\\Traduction à ajouter : B6_SIMILARITY_INDEX_V0 (B6_SIMILARITY_INDEX_V0).json --film-cards-json outputs\\\\b6_film_library_v0\\\\Traduction à ajouter : B6_FILM_CARDS_V0 (B6_FILM_CARDS_V0).json --output-dir outputs\\\\b9_b6_auto_realignment_v0 --top-k 5\"",""","""display_text_fr"": ""\""command\"": \""python tools\\\\build_t0167_b9_b6_auto_realignment_runner.py --latest-scene-json outputs\\\\b9_live_scene_candidate_queue_v0\\\\Dernière scène candidate B9 (Dernière scène candidate B9 (B9_LATEST_SCENE_CANDIDATE_V0)).json --b6-index-json outputs\\\\b6_similarity_index_v0\\\\Traduction à ajouter : Traduction à ajouter : B6_SIMILARITY_INDEX_V0 (B6_SIMILARITY_INDEX_V0) (Traduction à ajouter : B6_SIMILARITY_INDEX_V0 (B6_SIMILARITY_INDEX_V0)).json --film-cards-json outputs\\\\b6_film_library_v0\\\\Traduction à ajouter : Traduction à ajouter : B6_FILM_CARDS_V0 (B6_FILM_CARDS_V0) (Traduction à ajouter : B6_FILM_CARDS_V0 (B6_FILM_CARDS_V0)).json --output-dir outputs\\\\b9_b6_auto_realignment_v0 --top-k 5\"","""
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,10273,B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0,"""file"": ""outputs\\b9_live_chain_missing_input_resolver_v0_install_validation\\B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0.json"",","""file"": ""outputs\\b9_live_chain_missing_input_resolver_v0_install_validation\\Traduction à ajouter : B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0 (B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0).json"","
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,10276,B9_B6_AUTO_REALIGNMENT_V0,"""B9_B6_AUTO_REALIGNMENT_V0""","""Réalignement automatique B9 vers B6 (B9_B6_AUTO_REALIGNMENT_V0)"""
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,10278,B9_B6_AUTO_REALIGNMENT_V0,"""original_text"": ""\""expected_after_run\"": \""outputs/b9_b6_auto_realignment_v0/B9_B6_AUTO_REALIGNMENT_V0.json\"""",","""original_text"": ""\""expected_after_run\"": \""outputs/b9_b6_auto_realignment_v0/Réalignement automatique B9 vers B6 (B9_B6_AUTO_REALIGNMENT_V0).json\"""","
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,10279,B9_B6_AUTO_REALIGNMENT_V0,"""display_text_fr"": ""\""expected_after_run\"": \""outputs/b9_b6_auto_realignment_v0/Réalignement automatique B9 vers B6 (B9_B6_AUTO_REALIGNMENT_V0).json\""""","""display_text_fr"": ""\""expected_after_run\"": \""outputs/b9_b6_auto_realignment_v0/Réalignement automatique B9 vers B6 (Réalignement automatique B9 vers B6 (B9_B6_AUTO_REALIGNMENT_V0)).json\"""""
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,10282,B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0,"""file"": ""outputs\\b9_live_chain_missing_input_resolver_v0_install_validation\\B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0.json"",","""file"": ""outputs\\b9_live_chain_missing_input_resolver_v0_install_validation\\Traduction à ajouter : B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0 (B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0).json"","
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,10285,T0148_LIVE_BRIEF_ONCE,"""T0148_LIVE_BRIEF_ONCE""","""Traduction à ajouter : T0148_LIVE_BRIEF_ONCE (T0148_LIVE_BRIEF_ONCE)"""
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,10287,T0148_LIVE_BRIEF_ONCE,"""original_text"": ""\""step_id\"": \""T0148_LIVE_BRIEF_ONCE\"","",","""original_text"": ""\""step_id\"": \""Traduction à ajouter : T0148_LIVE_BRIEF_ONCE (T0148_LIVE_BRIEF_ONCE)\"","","
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,10288,T0148_LIVE_BRIEF_ONCE,"""display_text_fr"": ""\""step_id\"": \""Traduction à ajouter : T0148_LIVE_BRIEF_ONCE (T0148_LIVE_BRIEF_ONCE)\"",""","""display_text_fr"": ""\""step_id\"": \""Traduction à ajouter : Traduction à ajouter : T0148_LIVE_BRIEF_ONCE (T0148_LIVE_BRIEF_ONCE) (Traduction à ajouter : T0148_LIVE_BRIEF_ONCE (T0148_LIVE_BRIEF_ONCE))\"","""
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,10291,B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0,"""file"": ""outputs\\b9_live_chain_missing_input_resolver_v0_install_validation\\B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0.json"",","""file"": ""outputs\\b9_live_chain_missing_input_resolver_v0_install_validation\\Traduction à ajouter : B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0 (B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0).json"","
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,10294,B9_LIVE_BRIEF_ONCE_V0,"""B9_LIVE_BRIEF_ONCE_V0""","""Brief live unique B9 (B9_LIVE_BRIEF_ONCE_V0)"""
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,10296,B9_LIVE_BRIEF_ONCE_V0,"""original_text"": ""\""required_path\"": \""outputs/b9_live_brief_once_v0/B9_LIVE_BRIEF_ONCE_V0.json\"","",","""original_text"": ""\""required_path\"": \""outputs/b9_live_brief_once_v0/Brief live unique B9 (B9_LIVE_BRIEF_ONCE_V0).json\"","","
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,10297,B9_LIVE_BRIEF_ONCE_V0,"""display_text_fr"": ""\""required_path\"": \""outputs/b9_live_brief_once_v0/Brief live unique B9 (B9_LIVE_BRIEF_ONCE_V0).json\"",""","""display_text_fr"": ""\""required_path\"": \""outputs/b9_live_brief_once_v0/Brief live unique B9 (Brief live unique B9 (B9_LIVE_BRIEF_ONCE_V0)).json\"","""
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,10300,B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0,"""file"": ""outputs\\b9_live_chain_missing_input_resolver_v0_install_validation\\B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0.json"",","""file"": ""outputs\\b9_live_chain_missing_input_resolver_v0_install_validation\\Traduction à ajouter : B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0 (B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0).json"","
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,10303,B6_FALSE_POSITIVE_CONTEXT_V0,"""B6_FALSE_POSITIVE_CONTEXT_V0"",","""Traduction à ajouter : B6_FALSE_POSITIVE_CONTEXT_V0 (B6_FALSE_POSITIVE_CONTEXT_V0)"","
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,10304,B6_HUMAN_TERRAIN_SYNTHESIS_V0,"""B6_HUMAN_TERRAIN_SYNTHESIS_V0"",","""Traduction à ajouter : B6_HUMAN_TERRAIN_SYNTHESIS_V0 (B6_HUMAN_TERRAIN_SYNTHESIS_V0)"","
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,10305,B6_LIVE_SCENE_QUERY_PAYLOAD_V0,"""B6_LIVE_SCENE_QUERY_PAYLOAD_V0"",","""Traduction à ajouter : B6_LIVE_SCENE_QUERY_PAYLOAD_V0 (B6_LIVE_SCENE_QUERY_PAYLOAD_V0)"","
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,10306,B6_SIMILARITY_QUERY_RESULT_V0,"""B6_SIMILARITY_QUERY_RESULT_V0"",","""Traduction à ajouter : B6_SIMILARITY_QUERY_RESULT_V0 (B6_SIMILARITY_QUERY_RESULT_V0)"","
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,10307,B9_FRENCH_TRADER_SCENE_REPORT_V0,"""B9_FRENCH_TRADER_SCENE_REPORT_V0"",","""Traduction à ajouter : B9_FRENCH_TRADER_SCENE_REPORT_V0 (B9_FRENCH_TRADER_SCENE_REPORT_V0)"","
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,10308,B9_LATEST_SCENE_CANDIDATE_V0,"""B9_LATEST_SCENE_CANDIDATE_V0"",","""Dernière scène candidate B9 (B9_LATEST_SCENE_CANDIDATE_V0)"","
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,10309,B9_LIVE_SCENE_CANDIDATE_QUEUE_V0,"""B9_LIVE_SCENE_CANDIDATE_QUEUE_V0""","""File des scènes candidates B9 (B9_LIVE_SCENE_CANDIDATE_QUEUE_V0)"""
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,10311,"B6_FALSE_POSITIVE_CONTEXT_V0, B6_HUMAN_TERRAIN_SYNTHESIS_V0, B6_LIVE_SCENE_QUERY_PAYLOAD_V0, B6_SIMILARITY_QUERY_RESULT_V0, B9_FRENCH_TRADER_SCENE_REPORT_V0, B9_LATEST_SCENE_CANDIDATE_V0, B9_LIVE_SCENE_CANDIDATE_QUEUE_V0","""original_text"": ""\""command\"": \""python tools\\\\build_t0148_b9_live_brief_once_runner.py --latest-scene-json outputs\\\\b9_live_scene_candidate_queue_v0\\\\B9_LATEST_SCENE_CANDIDATE_V0.json --queue-json outputs\\\\b9_live_scene_candidate_queue_v0\\\\B9_LIVE_SCENE_CANDIDATE_QUEUE_V0.json --adapter-json outputs\\\\b6_live_scene_adapter_v0\\\\B6_LIVE_SCENE_QUERY_PAYLOAD_V0.json --similarity-query-json outputs\\\\b6_similarity_query_v0\\\\B6_SIMILARITY_QUERY_RESULT_V0.json --false-positive-json outputs\\\\b6_false_positive_context_v0\\\\B6_FALSE_POSITIVE_CONTEXT_V0.json --terrain-synthesis-json outputs\\\\b6_human_terrain_synthesis_v0\\\\B6_HUMAN_TERRAIN_SYNTHESIS_V0.json --french-report-json outputs\\\\b9_french_trader_scene_report_v0\\\\B9_FRENCH_TRADER_SCENE_REPORT_V0.json --output-dir outputs\\\\b9_live_brief_once_v0 --top-k 3\"","",","""original_text"": ""\""command\"": \""python tools\\\\build_t0148_b9_live_brief_once_runner.py --latest-scene-json outputs\\\\b9_live_scene_candidate_queue_v0\\\\Dernière scène candidate B9 (B9_LATEST_SCENE_CANDIDATE_V0).json --queue-json outputs\\\\b9_live_scene_candidate_queue_v0\\\\File des scènes candidates B9 (B9_LIVE_SCENE_CANDIDATE_QUEUE_V0).json --adapter-json outputs\\\\b6_live_scene_adapter_v0\\\\Traduction à ajouter : B6_LIVE_SCENE_QUERY_PAYLOAD_V0 (B6_LIVE_SCENE_QUERY_PAYLOAD_V0).json --similarity-query-json outputs\\\\b6_similarity_query_v0\\\\Traduction à ajouter : B6_SIMILARITY_QUERY_RESULT_V0 (B6_SIMILARITY_QUERY_RESULT_V0).json --false-positive-json outputs\\\\b6_false_positive_context_v0\\\\Traduction à ajouter : B6_FALSE_POSITIVE_CONTEXT_V0 (B6_FALSE_POSITIVE_CONTEXT_V0).json --terrain-synthesis-json outputs\\\\b6_human_terrain_synthesis_v0\\\\Traduction à ajouter : B6_HUMAN_TERRAIN_SYNTHESIS_V0 (B6_HUMAN_TERRAIN_SYNTHESIS_V0).json --french-report-json outputs\\\\b9_french_trader_scene_report_v0\\\\Traduction à ajouter : B9_FRENCH_TRADER_SCENE_REPORT_V0 (B9_FRENCH_TRADER_SCENE_REPORT_V0).json --output-dir outputs\\\\b9_live_brief_once_v0 --top-k 3\"","","
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,10312,"B6_FALSE_POSITIVE_CONTEXT_V0, B6_HUMAN_TERRAIN_SYNTHESIS_V0, B6_LIVE_SCENE_QUERY_PAYLOAD_V0, B6_SIMILARITY_QUERY_RESULT_V0, B9_FRENCH_TRADER_SCENE_REPORT_V0, B9_LATEST_SCENE_CANDIDATE_V0, B9_LIVE_SCENE_CANDIDATE_QUEUE_V0","""display_text_fr"": ""\""command\"": \""python tools\\\\build_t0148_b9_live_brief_once_runner.py --latest-scene-json outputs\\\\b9_live_scene_candidate_queue_v0\\\\Dernière scène candidate B9 (B9_LATEST_SCENE_CANDIDATE_V0).json --queue-json outputs\\\\b9_live_scene_candidate_queue_v0\\\\File des scènes candidates B9 (B9_LIVE_SCENE_CANDIDATE_QUEUE_V0).json --adapter-json outputs\\\\b6_live_scene_adapter_v0\\\\Traduction à ajouter : B6_LIVE_SCENE_QUERY_PAYLOAD_V0 (B6_LIVE_SCENE_QUERY_PAYLOAD_V0).json --similarity-query-json outputs\\\\b6_similarity_query_v0\\\\Traduction à ajouter : B6_SIMILARITY_QUERY_RESULT_V0 (B6_SIMILARITY_QUERY_RESULT_V0).json --false-positive-json outputs\\\\b6_false_positive_context_v0\\\\Traduction à ajouter : B6_FALSE_POSITIVE_CONTEXT_V0 (B6_FALSE_POSITIVE_CONTEXT_V0).json --terrain-synthesis-json outputs\\\\b6_human_terrain_synthesis_v0\\\\Traduction à ajouter : B6_HUMAN_TERRAIN_SYNTHESIS_V0 (B6_HUMAN_TERRAIN_SYNTHESIS_V0).json --french-report-json outputs\\\\b9_french_trader_scene_report_v0\\\\Traduction à ajouter : B9_FRENCH_TRADER_SCENE_REPORT_V0 (B9_FRENCH_TRADER_SCENE_REPORT_V0).json --output-dir outputs\\\\b9_live_brief_once_v0 --top-k 3\"",""","""display_text_fr"": ""\""command\"": \""python tools\\\\build_t0148_b9_live_brief_once_runner.py --latest-scene-json outputs\\\\b9_live_scene_candidate_queue_v0\\\\Dernière scène candidate B9 (Dernière scène candidate B9 (B9_LATEST_SCENE_CANDIDATE_V0)).json --queue-json outputs\\\\b9_live_scene_candidate_queue_v0\\\\File des scènes candidates B9 (File des scènes candidates B9 (B9_LIVE_SCENE_CANDIDATE_QUEUE_V0)).json --adapter-json outputs\\\\b6_live_scene_adapter_v0\\\\Traduction à ajouter : Traduction à ajouter : B6_LIVE_SCENE_QUERY_PAYLOAD_V0 (B6_LIVE_SCENE_QUERY_PAYLOAD_V0) (Traduction à ajouter : B6_LIVE_SCENE_QUERY_PAYLOAD_V0 (B6_LIVE_SCENE_QUERY_PAYLOAD_V0)).json --similarity-query-json outputs\\\\b6_similarity_query_v0\\\\Traduction à ajouter : Traduction à ajouter : B6_SIMILARITY_QUERY_RESULT_V0 (B6_SIMILARITY_QUERY_RESULT_V0) (Traduction à ajouter : B6_SIMILARITY_QUERY_RESULT_V0 (B6_SIMILARITY_QUERY_RESULT_V0)).json --false-positive-json outputs\\\\b6_false_positive_context_v0\\\\Traduction à ajouter : Traduction à ajouter : B6_FALSE_POSITIVE_CONTEXT_V0 (B6_FALSE_POSITIVE_CONTEXT_V0) (Traduction à ajouter : B6_FALSE_POSITIVE_CONTEXT_V0 (B6_FALSE_POSITIVE_CONTEXT_V0)).json --terrain-synthesis-json outputs\\\\b6_human_terrain_synthesis_v0\\\\Traduction à ajouter : Traduction à ajouter : B6_HUMAN_TERRAIN_SYNTHESIS_V0 (B6_HUMAN_TERRAIN_SYNTHESIS_V0) (Traduction à ajouter : B6_HUMAN_TERRAIN_SYNTHESIS_V0 (B6_HUMAN_TERRAIN_SYNTHESIS_V0)).json --french-report-json outputs\\\\b9_french_trader_scene_report_v0\\\\Traduction à ajouter : Traduction à ajouter : B9_FRENCH_TRADER_SCENE_REPORT_V0 (B9_FRENCH_TRADER_SCENE_REPORT_V0) (Traduction à ajouter : B9_FRENCH_TRADER_SCENE_REPORT_V0 (B9_FRENCH_TRADER_SCENE_REPORT_V0)).json --output-dir outputs\\\\b9_live_brief_once_v0 --top-k 3\"","""
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,10315,B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0,"""file"": ""outputs\\b9_live_chain_missing_input_resolver_v0_install_validation\\B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0.json"",","""file"": ""outputs\\b9_live_chain_missing_input_resolver_v0_install_validation\\Traduction à ajouter : B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0 (B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0).json"","
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,10318,B9_LIVE_BRIEF_ONCE_V0,"""B9_LIVE_BRIEF_ONCE_V0""","""Brief live unique B9 (B9_LIVE_BRIEF_ONCE_V0)"""
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,10320,B9_LIVE_BRIEF_ONCE_V0,"""original_text"": ""\""expected_after_run\"": \""outputs/b9_live_brief_once_v0/B9_LIVE_BRIEF_ONCE_V0.json\"""",","""original_text"": ""\""expected_after_run\"": \""outputs/b9_live_brief_once_v0/Brief live unique B9 (B9_LIVE_BRIEF_ONCE_V0).json\"""","
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,10321,B9_LIVE_BRIEF_ONCE_V0,"""display_text_fr"": ""\""expected_after_run\"": \""outputs/b9_live_brief_once_v0/Brief live unique B9 (B9_LIVE_BRIEF_ONCE_V0).json\""""","""display_text_fr"": ""\""expected_after_run\"": \""outputs/b9_live_brief_once_v0/Brief live unique B9 (Brief live unique B9 (B9_LIVE_BRIEF_ONCE_V0)).json\"""""
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,10324,B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0,"""file"": ""outputs\\b9_live_chain_missing_input_resolver_v0_install_validation\\B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0.json"",","""file"": ""outputs\\b9_live_chain_missing_input_resolver_v0_install_validation\\Traduction à ajouter : B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0 (B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0).json"","
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,10327,T0155_TRADER_ATTENTION_PACKET,"""T0155_TRADER_ATTENTION_PACKET""","""Traduction à ajouter : T0155_TRADER_ATTENTION_PACKET (T0155_TRADER_ATTENTION_PACKET)"""
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,10329,T0155_TRADER_ATTENTION_PACKET,"""original_text"": ""\""step_id\"": \""T0155_TRADER_ATTENTION_PACKET\"","",","""original_text"": ""\""step_id\"": \""Traduction à ajouter : T0155_TRADER_ATTENTION_PACKET (T0155_TRADER_ATTENTION_PACKET)\"","","
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,10330,T0155_TRADER_ATTENTION_PACKET,"""display_text_fr"": ""\""step_id\"": \""Traduction à ajouter : T0155_TRADER_ATTENTION_PACKET (T0155_TRADER_ATTENTION_PACKET)\"",""","""display_text_fr"": ""\""step_id\"": \""Traduction à ajouter : Traduction à ajouter : T0155_TRADER_ATTENTION_PACKET (T0155_TRADER_ATTENTION_PACKET) (Traduction à ajouter : T0155_TRADER_ATTENTION_PACKET (T0155_TRADER_ATTENTION_PACKET))\"","""
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,10333,B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0,"""file"": ""outputs\\b9_live_chain_missing_input_resolver_v0_install_validation\\B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0.json"",","""file"": ""outputs\\b9_live_chain_missing_input_resolver_v0_install_validation\\Traduction à ajouter : B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0 (B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0).json"","
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,10336,B9_TRADER_ATTENTION_PACKET_V0,"""B9_TRADER_ATTENTION_PACKET_V0""","""Paquet d'attention trader (B9_TRADER_ATTENTION_PACKET_V0)"""
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,10338,B9_TRADER_ATTENTION_PACKET_V0,"""original_text"": ""\""required_path\"": \""outputs/b9_trader_attention_packet_v0/B9_TRADER_ATTENTION_PACKET_V0.json\"","",","""original_text"": ""\""required_path\"": \""outputs/b9_trader_attention_packet_v0/Paquet d'attention trader (B9_TRADER_ATTENTION_PACKET_V0).json\"","","
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,10339,B9_TRADER_ATTENTION_PACKET_V0,"""display_text_fr"": ""\""required_path\"": \""outputs/b9_trader_attention_packet_v0/Paquet d'attention trader (B9_TRADER_ATTENTION_PACKET_V0).json\"",""","""display_text_fr"": ""\""required_path\"": \""outputs/b9_trader_attention_packet_v0/Paquet d'attention trader (Paquet d'attention trader (B9_TRADER_ATTENTION_PACKET_V0)).json\"","""
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,10342,B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0,"""file"": ""outputs\\b9_live_chain_missing_input_resolver_v0_install_validation\\B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0.json"",","""file"": ""outputs\\b9_live_chain_missing_input_resolver_v0_install_validation\\Traduction à ajouter : B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0 (B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0).json"","
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,10345,B9_LIVE_BRIEF_ONCE_V0,"""B9_LIVE_BRIEF_ONCE_V0""","""Brief live unique B9 (B9_LIVE_BRIEF_ONCE_V0)"""
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,10347,B9_LIVE_BRIEF_ONCE_V0,"""original_text"": ""\""command\"": \""python tools\\\\build_t0155_b9_trader_attention_packet.py --input-json outputs\\\\b9_live_brief_once_v0\\\\B9_LIVE_BRIEF_ONCE_V0.json --output-dir outputs\\\\b9_trader_attention_packet_v0\"","",","""original_text"": ""\""command\"": \""python tools\\\\build_t0155_b9_trader_attention_packet.py --input-json outputs\\\\b9_live_brief_once_v0\\\\Brief live unique B9 (B9_LIVE_BRIEF_ONCE_V0).json --output-dir outputs\\\\b9_trader_attention_packet_v0\"","","
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,10348,B9_LIVE_BRIEF_ONCE_V0,"""display_text_fr"": ""\""command\"": \""python tools\\\\build_t0155_b9_trader_attention_packet.py --input-json outputs\\\\b9_live_brief_once_v0\\\\Brief live unique B9 (B9_LIVE_BRIEF_ONCE_V0).json --output-dir outputs\\\\b9_trader_attention_packet_v0\"",""","""display_text_fr"": ""\""command\"": \""python tools\\\\build_t0155_b9_trader_attention_packet.py --input-json outputs\\\\b9_live_brief_once_v0\\\\Brief live unique B9 (Brief live unique B9 (B9_LIVE_BRIEF_ONCE_V0)).json --output-dir outputs\\\\b9_trader_attention_packet_v0\"","""
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,10351,B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0,"""file"": ""outputs\\b9_live_chain_missing_input_resolver_v0_install_validation\\B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0.json"",","""file"": ""outputs\\b9_live_chain_missing_input_resolver_v0_install_validation\\Traduction à ajouter : B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0 (B9_LIVE_CHAIN_MISSING_INPUT_RESOLVER_V0).json"","
outputs\b9_french_display_state_hardening_v0\B9_FRENCH_DISPLAY_STATE_HARDENING_V0.json,10354,B9_TRADER_ATTENTION_PACKET_V0,"""B9_TRADER_ATTENTION_PACKET_V0""","""Paquet d'attention trader (B9_TRADER_ATTENTION_PACKET_V0)"""
